date,commodity,contract,settlement_eur
2016-06-08,ele,CAL17,27.25
2016-06-09,ele,CAL17,27.2
2016-06-12,ele,CAL17,27.0
2016-06-13,ele,CAL17,27.2
2016-06-14,ele,CAL17,27.5
2016-06-15,ele,CAL17,27.8
2016-06-16,ele,CAL17,28.1
2016-06-19,ele,CAL17,28.7
2016-06-20,ele,CAL17,28.05
2016-06-21,ele,CAL17,28.3
2016-06-22,ele,CAL17,28.55
2016-06-23,ele,CAL17,27.7
2016-06-26,ele,CAL17,26.9
2016-06-27,ele,CAL17,27.1
2016-06-28,ele,CAL17,26.9
2016-06-29,ele,CAL17,27.1
2016-06-30,ele,CAL17,28.15
2016-07-03,ele,CAL17,28.65
2016-07-06,ele,CAL17,28.4
2016-07-07,ele,CAL17,27.9
2016-07-10,ele,CAL17,27.8
2016-07-11,ele,CAL17,28.15
2016-07-12,ele,CAL17,28.65
2016-07-13,ele,CAL17,28.4
2016-07-14,ele,CAL17,28.25
2016-07-17,ele,CAL17,28.75
2016-07-18,ele,CAL17,28.3
2016-07-19,ele,CAL17,28.05
2016-07-20,ele,CAL17,28.35
2016-07-21,ele,CAL17,28.1
2016-07-24,ele,CAL17,27.85
2016-07-25,ele,CAL17,28.15
2016-07-26,ele,CAL17,28.45
2016-07-27,ele,CAL17,28.55
2016-07-28,ele,CAL17,28.25
2016-07-31,ele,CAL17,28.15
2016-08-01,ele,CAL17,28.0
2016-08-02,ele,CAL17,27.5
2016-08-03,ele,CAL17,27.25
2016-08-04,ele,CAL17,26.85
2016-08-07,ele,CAL17,27.37
2016-08-08,ele,CAL17,27.5
2016-08-09,ele,CAL17,27.5
2016-08-10,ele,CAL17,27.45
2016-08-11,ele,CAL17,27.75
2016-08-14,ele,CAL17,27.75
2016-08-15,ele,CAL17,27.5
2016-08-16,ele,CAL17,27.5
2016-08-17,ele,CAL17,27.3
2016-08-18,ele,CAL17,26.8
2016-08-21,ele,CAL17,26.5
2016-08-22,ele,CAL17,26.6
2016-08-23,ele,CAL17,26.7
2016-08-24,ele,CAL17,26.6
2016-08-25,ele,CAL17,26.7
2016-08-28,ele,CAL17,26.65
2016-08-29,ele,CAL17,27.05
2016-08-30,ele,CAL17,26.8
2016-08-31,ele,CAL17,26.7
2016-09-01,ele,CAL17,26.65
2016-09-04,ele,CAL17,26.8
2016-09-05,ele,CAL17,26.75
2016-09-06,ele,CAL17,26.4
2016-09-07,ele,CAL17,26.1
2016-09-08,ele,CAL17,26.1
2016-09-11,ele,CAL17,26.0
2016-09-12,ele,CAL17,26.4
2016-09-13,ele,CAL17,26.25
2016-09-14,ele,CAL17,26.75
2016-09-15,ele,CAL17,27.25
2016-09-18,ele,CAL17,27.5
2016-09-19,ele,CAL17,27.3
2016-09-20,ele,CAL17,27.65
2016-09-21,ele,CAL17,28.05
2016-09-22,ele,CAL17,28.45
2016-09-25,ele,CAL17,28.85
2016-09-26,ele,CAL17,28.65
2016-09-28,ele,CAL17,30.0
2016-09-29,ele,CAL17,29.75
2016-10-02,ele,CAL17,30.4
2016-10-03,ele,CAL17,30.48
2016-10-04,ele,CAL17,31.0
2016-10-05,ele,CAL17,32.3
2016-10-06,ele,CAL17,31.45
2016-10-09,ele,CAL17,30.82
2016-10-10,ele,CAL17,30.3
2016-10-11,ele,CAL17,30.35
2016-10-12,ele,CAL17,31.0
2016-10-13,ele,CAL17,31.5
2016-10-16,ele,CAL17,32.08
2016-10-17,ele,CAL17,33.3
2016-10-18,ele,CAL17,32.35
2016-10-19,ele,CAL17,31.85
2016-10-20,ele,CAL17,32.15
2016-10-23,ele,CAL17,32.9
2016-10-24,ele,CAL17,33.15
2016-10-25,ele,CAL17,34.0
2016-10-26,ele,CAL17,33.25
2016-10-30,ele,CAL17,33.9
2016-10-31,ele,CAL17,34.7
2016-11-01,ele,CAL17,35.05
2016-11-02,ele,CAL17,35.7
2016-11-03,ele,CAL17,35.0
2016-11-06,ele,CAL17,35.45
2016-11-07,ele,CAL17,34.3
2016-11-08,ele,CAL17,34.8
2016-11-09,ele,CAL17,34.7
2016-11-10,ele,CAL17,34.05
2016-11-13,ele,CAL17,33.2
2016-11-14,ele,CAL17,32.6
2016-11-15,ele,CAL17,31.95
2016-11-17,ele,CAL17,31.25
2016-11-20,ele,CAL17,30.5
2016-11-21,ele,CAL17,31.65
2016-11-22,ele,CAL17,31.6
2016-11-23,ele,CAL17,31.4
2016-11-24,ele,CAL17,31.6
2016-11-27,ele,CAL17,31.25
2016-11-28,ele,CAL17,31.6
2016-11-29,ele,CAL17,27.4
2016-11-30,ele,CAL17,27.7
2016-12-01,ele,CAL17,27.05
2016-12-04,ele,CAL17,26.45
2016-12-05,ele,CAL17,25.7
2016-12-06,ele,CAL17,25.85
2016-12-07,ele,CAL17,26.3
2016-12-08,ele,CAL17,27.2
2016-12-11,ele,CAL17,27.8
2016-12-12,ele,CAL17,27.8
2016-12-13,ele,CAL17,28.0
2016-12-14,ele,CAL17,28.55
2016-12-15,ele,CAL17,28.75
2016-12-18,ele,CAL17,28.6
2016-12-19,ele,CAL17,29.45
2016-12-20,ele,CAL17,29.45
2016-12-21,ele,CAL17,30.25
2016-12-22,ele,CAL17,30.6
2016-12-26,ele,CAL17,30.8
2016-12-27,ele,CAL17,31.3
2016-12-28,ele,CAL17,31.4
2016-12-29,ele,CAL17,31.45
2017-01-01,ele,CAL18,30.2
2017-01-02,ele,CAL18,29.4
2017-01-03,ele,CAL18,29.2
2017-01-04,ele,CAL18,29.75
2017-01-05,ele,CAL18,28.85
2017-01-08,ele,CAL18,28.6
2017-01-09,ele,CAL18,29.9
2017-01-10,ele,CAL18,30.8
2017-01-11,ele,CAL18,30.55
2017-01-12,ele,CAL18,30.4
2017-01-15,ele,CAL18,29.6
2017-01-16,ele,CAL18,30.5
2017-01-17,ele,CAL18,30.65
2017-01-18,ele,CAL18,30.3
2017-01-19,ele,CAL18,30.95
2017-01-22,ele,CAL18,31.2
2017-01-23,ele,CAL18,30.55
2017-01-24,ele,CAL18,30.0
2017-01-25,ele,CAL18,29.7
2017-01-26,ele,CAL18,29.2
2017-01-29,ele,CAL18,29.7
2017-01-30,ele,CAL18,30.2
2017-01-31,ele,CAL18,30.4
2017-02-01,ele,CAL18,30.4
2017-02-02,ele,CAL18,30.05
2017-02-05,ele,CAL18,29.85
2017-02-06,ele,CAL18,30.0
2017-02-07,ele,CAL18,30.15
2017-02-08,ele,CAL18,30.5
2017-02-09,ele,CAL18,30.05
2017-02-12,ele,CAL18,29.7
2017-02-13,ele,CAL18,29.7
2017-02-14,ele,CAL18,30.3
2017-02-15,ele,CAL18,30.15
2017-02-16,ele,CAL18,30.15
2017-02-19,ele,CAL18,31.1
2017-02-20,ele,CAL18,30.7
2017-02-21,ele,CAL18,30.9
2017-02-22,ele,CAL18,31.35
2017-02-23,ele,CAL18,31.35
2017-02-26,ele,CAL18,30.85
2017-02-27,ele,CAL18,30.45
2017-02-28,ele,CAL18,30.9
2017-03-01,ele,CAL18,30.95
2017-03-02,ele,CAL18,30.55
2017-03-05,ele,CAL18,30.5
2017-03-06,ele,CAL18,30.35
2017-03-07,ele,CAL18,29.85
2017-03-08,ele,CAL18,29.55
2017-03-09,ele,CAL18,29.6
2017-03-12,ele,CAL18,29.45
2017-03-13,ele,CAL18,29.55
2017-03-14,ele,CAL18,29.8
2017-03-15,ele,CAL18,29.6
2017-03-16,ele,CAL18,29.45
2017-03-19,ele,CAL18,29.25
2017-03-20,ele,CAL18,28.65
2017-03-21,ele,CAL18,28.4
2017-03-22,ele,CAL18,28.55
2017-03-23,ele,CAL18,28.75
2017-03-26,ele,CAL18,28.1
2017-03-27,ele,CAL18,28.55
2017-03-28,ele,CAL18,29.3
2017-03-29,ele,CAL18,29.5
2017-03-30,ele,CAL18,29.9
2017-04-02,ele,CAL18,30.2
2017-04-03,ele,CAL18,30.05
2017-04-04,ele,CAL18,30.35
2017-04-05,ele,CAL18,30.75
2017-04-06,ele,CAL18,30.3
2017-04-09,ele,CAL18,29.9
2017-04-10,ele,CAL18,29.45
2017-04-11,ele,CAL18,30.15
2017-04-12,ele,CAL18,30.25
2017-04-17,ele,CAL18,29.95
2017-04-18,ele,CAL18,30.45
2017-04-19,ele,CAL18,30.2
2017-04-20,ele,CAL18,30.2
2017-04-23,ele,CAL18,29.6
2017-04-24,ele,CAL18,29.25
2017-04-25,ele,CAL18,29.5
2017-04-26,ele,CAL18,29.65
2017-04-27,ele,CAL18,29.8
2017-05-01,ele,CAL18,29.7
2017-05-02,ele,CAL18,29.65
2017-05-03,ele,CAL18,29.3
2017-05-04,ele,CAL18,29.45
2017-05-08,ele,CAL18,29.05
2017-05-09,ele,CAL18,29.2
2017-05-10,ele,CAL18,29.15
2017-05-11,ele,CAL18,29.15
2017-05-14,ele,CAL18,29.15
2017-05-15,ele,CAL18,29.35
2017-05-16,ele,CAL18,29.65
2017-05-17,ele,CAL18,29.7
2017-05-18,ele,CAL18,29.85
2017-05-21,ele,CAL18,30.4
2017-05-22,ele,CAL18,30.65
2017-05-23,ele,CAL18,30.6
2017-05-24,ele,CAL18,30.45
2017-05-25,ele,CAL18,30.5
2017-05-28,ele,CAL18,30.7
2017-05-29,ele,CAL18,31.2
2017-05-30,ele,CAL18,30.7
2017-05-31,ele,CAL18,30.5
2017-06-01,ele,CAL18,30.8
2017-06-04,ele,CAL18,31.05
2017-06-05,ele,CAL18,30.9
2017-06-06,ele,CAL18,30.95
2017-06-07,ele,CAL18,31.1
2017-06-08,ele,CAL18,31.35
2017-06-11,ele,CAL18,31.05
2017-06-12,ele,CAL18,30.85
2017-06-13,ele,CAL18,30.95
2017-06-14,ele,CAL18,30.95
2017-06-15,ele,CAL18,30.88
2017-06-18,ele,CAL18,31.4
2017-06-19,ele,CAL18,31.53
2017-06-20,ele,CAL18,31.38
2017-06-21,ele,CAL18,31.2
2017-06-22,ele,CAL18,30.93
2017-06-25,ele,CAL18,30.99
2017-06-26,ele,CAL18,31.15
2017-06-27,ele,CAL18,31.4
2017-06-28,ele,CAL18,31.33
2017-06-29,ele,CAL18,31.15
2017-07-02,ele,CAL18,31.56
2017-07-03,ele,CAL18,31.8
2017-07-06,ele,CAL18,32.35
2017-07-09,ele,CAL18,32.34
2017-07-10,ele,CAL18,31.97
2017-07-11,ele,CAL18,31.95
2017-07-12,ele,CAL18,32.1
2017-07-13,ele,CAL18,31.95
2017-07-16,ele,CAL18,32.1
2017-07-17,ele,CAL18,32.29
2017-07-18,ele,CAL18,32.18
2017-07-19,ele,CAL18,32.37
2017-07-20,ele,CAL18,32.15
2017-07-23,ele,CAL18,31.79
2017-07-24,ele,CAL18,31.69
2017-07-25,ele,CAL18,31.94
2017-07-26,ele,CAL18,31.95
2017-07-27,ele,CAL18,31.9
2017-07-30,ele,CAL18,32.15
2017-07-31,ele,CAL18,31.85
2017-08-01,ele,CAL18,31.87
2017-08-02,ele,CAL18,31.8
2017-08-03,ele,CAL18,31.85
2017-08-06,ele,CAL18,32.11
2017-08-07,ele,CAL18,31.86
2017-08-08,ele,CAL18,32.15
2017-08-09,ele,CAL18,32.33
2017-08-10,ele,CAL18,32.58
2017-08-13,ele,CAL18,32.92
2017-08-14,ele,CAL18,32.75
2017-08-15,ele,CAL18,33.25
2017-08-16,ele,CAL18,33.6
2017-08-17,ele,CAL18,33.6
2017-08-20,ele,CAL18,33.3
2017-08-21,ele,CAL18,33.3
2017-08-22,ele,CAL18,33.75
2017-08-23,ele,CAL18,34.0
2017-08-24,ele,CAL18,34.2
2017-08-27,ele,CAL18,34.3
2017-08-28,ele,CAL18,33.9
2017-08-29,ele,CAL18,34.15
2017-08-30,ele,CAL18,33.85
2017-08-31,ele,CAL18,34.05
2017-09-03,ele,CAL18,34.18
2017-09-04,ele,CAL18,34.85
2017-09-05,ele,CAL18,34.9
2017-09-06,ele,CAL18,34.86
2017-09-07,ele,CAL18,35.55
2017-09-10,ele,CAL18,35.6
2017-09-11,ele,CAL18,35.54
2017-09-12,ele,CAL18,36.4
2017-09-13,ele,CAL18,37.06
2017-09-14,ele,CAL18,36.2
2017-09-17,ele,CAL18,36.1
2017-09-18,ele,CAL18,36.7
2017-09-19,ele,CAL18,36.5
2017-09-20,ele,CAL18,35.65
2017-09-21,ele,CAL18,35.75
2017-09-24,ele,CAL18,36.7
2017-09-25,ele,CAL18,36.4
2017-09-26,ele,CAL18,36.35
2017-09-27,ele,CAL18,36.4
2017-09-28,ele,CAL18,35.45
2017-10-01,ele,CAL18,35.0
2017-10-02,ele,CAL18,35.35
2017-10-03,ele,CAL18,35.7
2017-10-04,ele,CAL18,35.9
2017-10-05,ele,CAL18,36.16
2017-10-08,ele,CAL18,35.9
2017-10-09,ele,CAL18,36.2
2017-10-10,ele,CAL18,36.7
2017-10-11,ele,CAL18,36.75
2017-10-12,ele,CAL18,37.2
2017-10-15,ele,CAL18,37.37
2017-10-16,ele,CAL18,37.35
2017-10-17,ele,CAL18,37.81
2017-10-18,ele,CAL18,37.58
2017-10-19,ele,CAL18,36.94
2017-10-22,ele,CAL18,36.95
2017-10-23,ele,CAL18,37.19
2017-10-24,ele,CAL18,37.4
2017-10-25,ele,CAL18,37.16
2017-10-26,ele,CAL18,37.62
2017-10-29,ele,CAL18,37.57
2017-10-30,ele,CAL18,37.62
2017-10-31,ele,CAL18,38.1
2017-11-01,ele,CAL18,38.15
2017-11-02,ele,CAL18,37.61
2017-11-05,ele,CAL18,38.17
2017-11-06,ele,CAL18,38.04
2017-11-07,ele,CAL18,38.1
2017-11-08,ele,CAL18,37.95
2017-11-09,ele,CAL18,37.95
2017-11-12,ele,CAL18,38.08
2017-11-13,ele,CAL18,37.7
2017-11-14,ele,CAL18,37.35
2017-11-15,ele,CAL18,37.4
2017-11-16,ele,CAL18,37.05
2017-11-19,ele,CAL18,37.25
2017-11-20,ele,CAL18,37.51
2017-11-21,ele,CAL18,37.25
2017-11-22,ele,CAL18,37.5
2017-11-23,ele,CAL18,38.04
2017-11-26,ele,CAL18,38.17
2017-11-27,ele,CAL18,37.93
2017-11-28,ele,CAL18,38.0
2017-11-29,ele,CAL18,36.16
2017-11-30,ele,CAL18,36.28
2017-12-03,ele,CAL18,36.49
2017-12-04,ele,CAL18,36.3
2017-12-05,ele,CAL18,36.07
2017-12-06,ele,CAL18,36.16
2017-12-07,ele,CAL18,36.52
2017-12-10,ele,CAL18,36.76
2017-12-11,ele,CAL18,37.34
2017-12-12,ele,CAL18,37.28
2017-12-13,ele,CAL18,37.19
2017-12-14,ele,CAL18,37.62
2017-12-17,ele,CAL18,37.88
2017-12-18,ele,CAL18,37.7
2017-12-19,ele,CAL18,38.06
2017-12-20,ele,CAL18,38.07
2017-12-21,ele,CAL18,38.19
2017-12-26,ele,CAL18,38.1
2017-12-27,ele,CAL18,38.15
2017-12-28,ele,CAL18,38.2
2018-01-01,ele,CAL19,38.09
2018-01-02,ele,CAL19,38.01
2018-01-03,ele,CAL19,37.52
2018-01-04,ele,CAL19,37.4
2018-01-07,ele,CAL19,37.21
2018-01-08,ele,CAL19,37.31
2018-01-09,ele,CAL19,36.96
2018-01-10,ele,CAL19,36.65
2018-01-11,ele,CAL19,36.4
2018-01-14,ele,CAL19,36.07
2018-01-15,ele,CAL19,36.16
2018-01-16,ele,CAL19,35.95
2018-01-17,ele,CAL19,36.06
2018-01-18,ele,CAL19,36.31
2018-01-21,ele,CAL19,36.42
2018-01-22,ele,CAL19,36.39
2018-01-23,ele,CAL19,36.32
2018-01-24,ele,CAL19,36.39
2018-01-25,ele,CAL19,36.43
2018-01-28,ele,CAL19,36.37
2018-01-29,ele,CAL19,35.61
2018-01-30,ele,CAL19,35.21
2018-01-31,ele,CAL19,35.15
2018-02-01,ele,CAL19,34.9
2018-02-04,ele,CAL19,34.61
2018-02-05,ele,CAL19,34.46
2018-02-06,ele,CAL19,34.7
2018-02-07,ele,CAL19,34.06
2018-02-08,ele,CAL19,33.82
2018-02-11,ele,CAL19,33.75
2018-02-12,ele,CAL19,34.79
2018-02-13,ele,CAL19,35.05
2018-02-14,ele,CAL19,34.81
2018-02-15,ele,CAL19,34.77
2018-02-18,ele,CAL19,35.57
2018-02-19,ele,CAL19,35.84
2018-02-20,ele,CAL19,35.37
2018-02-21,ele,CAL19,35.4
2018-02-22,ele,CAL19,35.69
2018-02-25,ele,CAL19,34.81
2018-02-26,ele,CAL19,34.84
2018-02-27,ele,CAL19,34.86
2018-02-28,ele,CAL19,34.52
2018-03-01,ele,CAL19,34.46
2018-03-04,ele,CAL19,34.64
2018-03-05,ele,CAL19,35.06
2018-03-06,ele,CAL19,35.14
2018-03-07,ele,CAL19,35.44
2018-03-08,ele,CAL19,35.69
2018-03-11,ele,CAL19,36.14
2018-03-12,ele,CAL19,35.93
2018-03-13,ele,CAL19,35.41
2018-03-14,ele,CAL19,35.61
2018-03-15,ele,CAL19,35.41
2018-03-18,ele,CAL19,34.89
2018-03-19,ele,CAL19,35.63
2018-03-20,ele,CAL19,36.46
2018-03-21,ele,CAL19,36.35
2018-03-22,ele,CAL19,36.49
2018-03-25,ele,CAL19,36.33
2018-03-26,ele,CAL19,36.75
2018-03-27,ele,CAL19,36.95
2018-03-28,ele,CAL19,37.14
2018-04-02,ele,CAL19,37.25
2018-04-03,ele,CAL19,37.02
2018-04-04,ele,CAL19,37.24
2018-04-05,ele,CAL19,37.39
2018-04-08,ele,CAL19,38.1
2018-04-09,ele,CAL19,38.3
2018-04-10,ele,CAL19,38.52
2018-04-11,ele,CAL19,38.78
2018-04-12,ele,CAL19,39.32
2018-04-15,ele,CAL19,39.57
2018-04-16,ele,CAL19,38.69
2018-04-17,ele,CAL19,38.81
2018-04-18,ele,CAL19,39.47
2018-04-19,ele,CAL19,38.71
2018-04-22,ele,CAL19,38.84
2018-04-23,ele,CAL19,38.89
2018-04-24,ele,CAL19,38.93
2018-04-25,ele,CAL19,39.58
2018-04-26,ele,CAL19,39.64
2018-04-29,ele,CAL19,40.17
2018-05-01,ele,CAL19,39.62
2018-05-02,ele,CAL19,39.5
2018-05-03,ele,CAL19,39.75
2018-05-06,ele,CAL19,40.41
2018-05-07,ele,CAL19,40.51
2018-05-08,ele,CAL19,40.93
2018-05-09,ele,CAL19,41.22
2018-05-10,ele,CAL19,41.65
2018-05-13,ele,CAL19,42.1
2018-05-14,ele,CAL19,42.35
2018-05-15,ele,CAL19,42.39
2018-05-16,ele,CAL19,43.07
2018-05-17,ele,CAL19,42.91
2018-05-20,ele,CAL19,43.1
2018-05-21,ele,CAL19,44.12
2018-05-22,ele,CAL19,44.03
2018-05-23,ele,CAL19,43.73
2018-05-24,ele,CAL19,42.92
2018-05-27,ele,CAL19,43.26
2018-05-28,ele,CAL19,43.23
2018-05-29,ele,CAL19,43.1
2018-05-30,ele,CAL19,42.63
2018-05-31,ele,CAL19,41.19
2018-06-03,ele,CAL19,42.83
2018-06-04,ele,CAL19,42.63
2018-06-05,ele,CAL19,42.25
2018-06-06,ele,CAL19,42.53
2018-06-07,ele,CAL19,42.94
2018-06-10,ele,CAL19,42.31
2018-06-11,ele,CAL19,43.24
2018-06-12,ele,CAL19,43.56
2018-06-13,ele,CAL19,43.79
2018-06-14,ele,CAL19,43.16
2018-06-17,ele,CAL19,43.44
2018-06-18,ele,CAL19,43.35
2018-06-19,ele,CAL19,42.51
2018-06-20,ele,CAL19,42.22
2018-06-21,ele,CAL19,42.6
2018-06-24,ele,CAL19,42.9
2018-06-25,ele,CAL19,42.96
2018-06-26,ele,CAL19,43.95
2018-06-27,ele,CAL19,44.39
2018-06-28,ele,CAL19,44.63
2018-07-01,ele,CAL19,45.09
2018-07-02,ele,CAL19,45.35
2018-07-03,ele,CAL19,45.25
2018-07-05,ele,CAL19,45.48
2018-07-08,ele,CAL19,46.12
2018-07-09,ele,CAL19,46.71
2018-07-10,ele,CAL19,46.79
2018-07-11,ele,CAL19,45.77
2018-07-12,ele,CAL19,45.17
2018-07-15,ele,CAL19,45.36
2018-07-16,ele,CAL19,44.83
2018-07-17,ele,CAL19,45.53
2018-07-18,ele,CAL19,46.47
2018-07-19,ele,CAL19,45.63
2018-07-22,ele,CAL19,46.1
2018-07-23,ele,CAL19,46.32
2018-07-24,ele,CAL19,46.34
2018-07-25,ele,CAL19,45.62
2018-07-26,ele,CAL19,45.36
2018-07-29,ele,CAL19,45.33
2018-07-30,ele,CAL19,45.02
2018-07-31,ele,CAL19,45.33
2018-08-01,ele,CAL19,45.11
2018-08-02,ele,CAL19,45.59
2018-08-05,ele,CAL19,46.1
2018-08-06,ele,CAL19,46.19
2018-08-07,ele,CAL19,45.95
2018-08-08,ele,CAL19,46.17
2018-08-09,ele,CAL19,46.38
2018-08-12,ele,CAL19,47.24
2018-08-13,ele,CAL19,47.63
2018-08-14,ele,CAL19,47.71
2018-08-15,ele,CAL19,47.89
2018-08-16,ele,CAL19,48.28
2018-08-19,ele,CAL19,48.43
2018-08-20,ele,CAL19,49.05
2018-08-21,ele,CAL19,49.3
2018-08-22,ele,CAL19,50.11
2018-08-23,ele,CAL19,50.33
2018-08-26,ele,CAL19,51.53
2018-08-27,ele,CAL19,51.33
2018-08-28,ele,CAL19,51.38
2018-08-29,ele,CAL19,52.53
2018-08-30,ele,CAL19,51.94
2018-09-02,ele,CAL19,51.06
2018-09-03,ele,CAL19,52.25
2018-09-04,ele,CAL19,52.76
2018-09-05,ele,CAL19,54.06
2018-09-06,ele,CAL19,55.54
2018-09-09,ele,CAL19,57.78
2018-09-10,ele,CAL19,58.08
2018-09-11,ele,CAL19,57.41
2018-09-12,ele,CAL19,54.14
2018-09-13,ele,CAL19,51.9
2018-09-16,ele,CAL19,55.05
2018-09-17,ele,CAL19,54.47
2018-09-18,ele,CAL19,54.74
2018-09-19,ele,CAL19,57.08
2018-09-20,ele,CAL19,56.46
2018-09-23,ele,CAL19,57.38
2018-09-24,ele,CAL19,56.34
2018-09-25,ele,CAL19,54.97
2018-09-26,ele,CAL19,55.44
2018-09-30,ele,CAL19,55.85
2018-10-01,ele,CAL19,56.66
2018-10-02,ele,CAL19,56.52
2018-10-03,ele,CAL19,56.98
2018-10-04,ele,CAL19,57.43
2018-10-07,ele,CAL19,57.98
2018-10-08,ele,CAL19,56.86
2018-10-09,ele,CAL19,55.6
2018-10-10,ele,CAL19,54.06
2018-10-11,ele,CAL19,55.6
2018-10-14,ele,CAL19,54.89
2018-10-15,ele,CAL19,55.05
2018-10-16,ele,CAL19,54.87
2018-10-17,ele,CAL19,54.93
2018-10-18,ele,CAL19,56.55
2018-10-21,ele,CAL19,55.33
2018-10-22,ele,CAL19,54.77
2018-10-23,ele,CAL19,55.31
2018-10-24,ele,CAL19,54.75
2018-10-25,ele,CAL19,53.98
2018-10-28,ele,CAL19,53.21
2018-10-29,ele,CAL19,51.72
2018-10-30,ele,CAL19,51.87
2018-10-31,ele,CAL19,50.66
2018-11-01,ele,CAL19,51.5
2018-11-04,ele,CAL19,51.71
2018-11-05,ele,CAL19,51.7
2018-11-06,ele,CAL19,52.78
2018-11-07,ele,CAL19,53.82
2018-11-08,ele,CAL19,53.28
2018-11-11,ele,CAL19,55.65
2018-11-12,ele,CAL19,55.67
2018-11-13,ele,CAL19,54.69
2018-11-14,ele,CAL19,54.67
2018-11-15,ele,CAL19,54.33
2018-11-18,ele,CAL19,52.63
2018-11-19,ele,CAL19,53.19
2018-11-20,ele,CAL19,53.84
2018-11-21,ele,CAL19,54.36
2018-11-22,ele,CAL19,54.35
2018-11-25,ele,CAL19,53.14
2018-11-26,ele,CAL19,54.53
2018-11-27,ele,CAL19,53.84
2018-11-28,ele,CAL19,54.29
2018-11-29,ele,CAL19,54.26
2018-12-02,ele,CAL19,54.72
2018-12-03,ele,CAL19,53.94
2018-12-04,ele,CAL19,53.39
2018-12-05,ele,CAL19,53.32
2018-12-06,ele,CAL19,53.88
2018-12-09,ele,CAL19,54.6
2018-12-10,ele,CAL19,54.75
2018-12-11,ele,CAL19,55.3
2018-12-12,ele,CAL19,56.58
2018-12-13,ele,CAL19,57.82
2018-12-16,ele,CAL19,58.65
2018-12-17,ele,CAL19,57.68
2018-12-18,ele,CAL19,58.18
2018-12-19,ele,CAL19,57.29
2018-12-20,ele,CAL19,57.67
2018-12-26,ele,CAL19,52.4
2018-12-27,ele,CAL19,52.53
2019-01-01,ele,CAL20,52.24
2019-01-02,ele,CAL20,50.31
2019-01-03,ele,CAL20,50.64
2019-01-06,ele,CAL20,49.0
2019-01-07,ele,CAL20,49.93
2019-01-08,ele,CAL20,49.33
2019-01-09,ele,CAL20,49.35
2019-01-10,ele,CAL20,50.06
2019-01-13,ele,CAL20,49.45
2019-01-14,ele,CAL20,49.54
2019-01-15,ele,CAL20,50.45
2019-01-16,ele,CAL20,52.62
2019-01-17,ele,CAL20,53.06
2019-01-20,ele,CAL20,51.97
2019-01-21,ele,CAL20,53.2
2019-01-22,ele,CAL20,53.3
2019-01-23,ele,CAL20,52.65
2019-01-24,ele,CAL20,51.95
2019-01-27,ele,CAL20,51.3
2019-01-28,ele,CAL20,51.29
2019-01-29,ele,CAL20,51.09
2019-01-30,ele,CAL20,50.32
2019-01-31,ele,CAL20,50.55
2019-02-03,ele,CAL20,49.65
2019-02-04,ele,CAL20,50.11
2019-02-05,ele,CAL20,51.3
2019-02-06,ele,CAL20,50.67
2019-02-07,ele,CAL20,49.45
2019-02-10,ele,CAL20,48.66
2019-02-11,ele,CAL20,48.2
2019-02-12,ele,CAL20,47.33
2019-02-13,ele,CAL20,47.49
2019-02-14,ele,CAL20,48.12
2019-02-17,ele,CAL20,47.76
2019-02-18,ele,CAL20,48.06
2019-02-19,ele,CAL20,48.73
2019-02-20,ele,CAL20,48.13
2019-02-21,ele,CAL20,47.99
2019-02-24,ele,CAL20,47.67
2019-02-25,ele,CAL20,47.96
2019-02-26,ele,CAL20,49.05
2019-02-27,ele,CAL20,49.98
2019-02-28,ele,CAL20,50.73
2019-03-03,ele,CAL20,51.41
2019-03-04,ele,CAL20,50.67
2019-03-05,ele,CAL20,50.07
2019-03-06,ele,CAL20,49.99
2019-03-07,ele,CAL20,50.09
2019-03-10,ele,CAL20,49.82
2019-03-11,ele,CAL20,50.36
2019-03-12,ele,CAL20,48.73
2019-03-13,ele,CAL20,49.24
2019-03-14,ele,CAL20,48.56
2019-03-17,ele,CAL20,47.91
2019-03-18,ele,CAL20,48.1
2019-03-19,ele,CAL20,47.99
2019-03-20,ele,CAL20,47.96
2019-03-21,ele,CAL20,47.61
2019-03-24,ele,CAL20,47.31
2019-03-25,ele,CAL20,48.38
2019-03-26,ele,CAL20,49.45
2019-03-27,ele,CAL20,49.51
2019-03-28,ele,CAL20,48.42
2019-03-31,ele,CAL20,48.0
2019-04-01,ele,CAL20,47.79
2019-04-02,ele,CAL20,48.9
2019-04-03,ele,CAL20,50.61
2019-04-04,ele,CAL20,51.27
2019-04-07,ele,CAL20,51.35
2019-04-08,ele,CAL20,51.52
2019-04-09,ele,CAL20,53.45
2019-04-10,ele,CAL20,52.74
2019-04-11,ele,CAL20,52.95
2019-04-14,ele,CAL20,53.0
2019-04-15,ele,CAL20,52.32
2019-04-16,ele,CAL20,53.08
2019-04-17,ele,CAL20,52.73
2019-04-22,ele,CAL20,52.86
2019-04-23,ele,CAL20,52.43
2019-04-24,ele,CAL20,52.6
2019-04-25,ele,CAL20,51.74
2019-04-28,ele,CAL20,51.88
2019-04-29,ele,CAL20,51.84
2019-05-01,ele,CAL20,50.71
2019-05-02,ele,CAL20,50.76
2019-05-05,ele,CAL20,51.1
2019-05-06,ele,CAL20,51.85
2019-05-08,ele,CAL20,52.24
2019-05-09,ele,CAL20,51.39
2019-05-12,ele,CAL20,51.37
2019-05-13,ele,CAL20,50.87
2019-05-14,ele,CAL20,51.35
