date,commodity,contract,settlement_eur
2022-09-19,gas,CAL23,191.203
2022-09-20,gas,CAL23,193.048
2022-09-21,gas,CAL23,190.815
2022-09-22,gas,CAL23,191.575
2022-09-25,gas,CAL23,185.37
2022-09-26,gas,CAL23,203.398
2022-09-27,gas,CAL23,185.37
2022-09-28,gas,CAL23,187.743
2022-09-29,gas,CAL23,183.745
2022-10-02,gas,CAL23,174.01
2022-10-03,gas,CAL23,169.118
2022-10-04,gas,CAL23,180.518
2022-10-05,gas,CAL23,180.735
2022-10-06,gas,CAL23,173.073
2022-10-09,gas,CAL23,174.153
2022-10-10,gas,CAL23,177.58
2022-10-11,gas,CAL23,170.958
2022-10-12,gas,CAL23,164.02
2022-10-13,gas,CAL23,159.465
2022-10-16,gas,CAL23,155.93
2022-10-17,gas,CAL23,146.955
2022-10-18,gas,CAL23,142.5
2022-10-19,gas,CAL23,158.023
2022-10-20,gas,CAL23,151.509
2022-10-23,gas,CAL23,145.523
2022-10-24,gas,CAL23,144.5
2022-10-25,gas,CAL23,142.65
2022-10-26,gas,CAL23,144.888
2022-10-27,gas,CAL23,147.305
2022-10-30,gas,CAL23,135.275
2022-10-31,gas,CAL23,128.025
2022-11-01,gas,CAL23,136.268
2022-11-02,gas,CAL23,135.125
2022-11-03,gas,CAL23,128.66
2022-11-06,gas,CAL23,127.335
2022-11-07,gas,CAL23,132.508
2022-11-08,gas,CAL23,125.525
2022-11-09,gas,CAL23,126.645
2022-11-10,gas,CAL23,110.9
2022-11-13,gas,CAL23,126.208
2022-11-14,gas,CAL23,133.758
2022-11-15,gas,CAL23,126.388
2022-11-16,gas,CAL23,129.825
2022-11-17,gas,CAL23,127.803
2022-11-20,gas,CAL23,129.53
2022-11-21,gas,CAL23,134.965
2022-11-22,gas,CAL23,140.33
2022-11-23,gas,CAL23,134.37
2022-11-24,gas,CAL23,136.02
2022-11-27,gas,CAL23,132.418
2022-11-28,gas,CAL23,140.453
2022-11-29,gas,CAL23,149.945
2022-11-30,gas,CAL23,143.753
2022-12-01,gas,CAL23,142.645
2022-12-04,gas,CAL23,140.15
2022-12-05,gas,CAL23,143.9
2022-12-06,gas,CAL23,154.037
2022-12-07,gas,CAL23,144.861
2022-12-08,gas,CAL23,144.657
2022-12-11,gas,CAL23,142.245
2022-12-12,gas,CAL23,141.99
2022-12-13,gas,CAL23,135.515
2022-12-14,gas,CAL23,137.143
2022-12-15,gas,CAL23,119.993
2022-12-18,gas,CAL23,113.468
2022-12-19,gas,CAL23,112.308
2022-12-20,gas,CAL23,105.388
2022-12-21,gas,CAL23,98.723
2022-12-22,gas,CAL23,92.588
2022-12-26,gas,CAL23,89.238
2022-12-27,gas,CAL23,90.54
2022-12-28,gas,CAL23,86.765
2022-12-29,gas,CAL23,79.788
2023-01-01,gas,CAL24,80.65
2023-01-02,gas,CAL24,79.975
2023-01-03,gas,CAL24,74.635
2023-01-04,gas,CAL24,78.485
2023-01-05,gas,CAL24,76.853
2023-01-08,gas,CAL24,79.575
2023-01-09,gas,CAL24,77.328
2023-01-10,gas,CAL24,74.63
2023-01-11,gas,CAL24,74.068
2023-01-12,gas,CAL24,70.9
2023-01-15,gas,CAL24,64.465
2023-01-16,gas,CAL24,67.063
2023-01-17,gas,CAL24,69.455
2023-01-18,gas,CAL24,70.16
2023-01-19,gas,CAL24,74.046
2023-01-22,gas,CAL24,74.313
2023-01-23,gas,CAL24,68.09
2023-01-24,gas,CAL24,65.508
2023-01-25,gas,CAL24,65.688
2023-01-26,gas,CAL24,72.397
2023-01-29,gas,CAL24,67.45
2023-01-30,gas,CAL24,68.798
2023-01-31,gas,CAL24,68.705
2023-02-01,gas,CAL24,67.275
2023-02-02,gas,CAL24,68.088
2023-02-05,gas,CAL24,67.35
2023-02-06,gas,CAL24,65.538
2023-02-07,gas,CAL24,64.463
2023-02-08,gas,CAL24,63.463
2023-02-09,gas,CAL24,64.025
2023-02-12,gas,CAL24,62.493
2023-02-13,gas,CAL24,62.549
2023-02-14,gas,CAL24,63.313
2023-02-15,gas,CAL24,62.396
2023-02-16,gas,CAL24,60.477
2023-02-19,gas,CAL24,59.935
2023-02-20,gas,CAL24,58.735
2023-02-21,gas,CAL24,59.387
2023-02-22,gas,CAL24,60.166
2023-02-23,gas,CAL24,60.593
2023-02-26,gas,CAL24,58.181
2023-02-27,gas,CAL24,57.063
2023-02-28,gas,CAL24,56.779
2023-03-01,gas,CAL24,56.269
2023-03-02,gas,CAL24,54.532
2023-03-05,gas,CAL24,52.43
2023-03-06,gas,CAL24,53.167
2023-03-07,gas,CAL24,52.978
2023-03-08,gas,CAL24,53.157
2023-03-09,gas,CAL24,60.452
2023-03-12,gas,CAL24,59.278
2023-03-13,gas,CAL24,54.231
2023-03-14,gas,CAL24,53.224
2023-03-15,gas,CAL24,54.649
2023-03-16,gas,CAL24,53.957
2023-03-19,gas,CAL24,51.248
2023-03-20,gas,CAL24,53.999
2023-03-21,gas,CAL24,52.373
2023-03-22,gas,CAL24,54.808
2023-03-23,gas,CAL24,53.613
2023-03-26,gas,CAL24,54.082
2023-03-27,gas,CAL24,54.915
2023-03-28,gas,CAL24,54.337
2023-03-29,gas,CAL24,56.362
2023-03-30,gas,CAL24,60.644
2023-04-02,gas,CAL24,64.681
2023-04-03,gas,CAL24,62.175
2023-04-04,gas,CAL24,58.984
2023-04-05,gas,CAL24,57.669
2023-04-10,gas,CAL24,59.968
2023-04-11,gas,CAL24,60.68
2023-04-12,gas,CAL24,59.805
2023-04-13,gas,CAL24,59.267
2023-04-16,gas,CAL24,59.246
2023-04-17,gas,CAL24,60.061
2023-04-18,gas,CAL24,58.407
2023-04-19,gas,CAL24,58.267
2023-04-20,gas,CAL24,57.497
2023-04-23,gas,CAL24,57.077
2023-04-24,gas,CAL24,58.138
2023-04-25,gas,CAL24,58.177
2023-04-26,gas,CAL24,60.457
2023-04-27,gas,CAL24,54.915
2023-05-01,gas,CAL24,59.578
2023-05-02,gas,CAL24,58.487
2023-05-03,gas,CAL24,57.864
2023-05-04,gas,CAL24,58.117
2023-05-07,gas,CAL24,58.696
2023-05-08,gas,CAL24,59.5
2023-05-09,gas,CAL24,59.327
2023-05-10,gas,CAL24,59.457
2023-05-11,gas,CAL24,57.597
2023-05-14,gas,CAL24,54.459
2023-05-15,gas,CAL24,52.937
2023-05-16,gas,CAL24,54.395
2023-05-17,gas,CAL24,53.37
2023-05-18,gas,CAL24,53.749
2023-05-21,gas,CAL24,54.072
2023-05-22,gas,CAL24,54.362
2023-05-23,gas,CAL24,54.48
2023-05-24,gas,CAL24,50.678
2023-05-25,gas,CAL24,48.459
2023-05-28,gas,CAL24,48.23
2023-05-29,gas,CAL24,47.923
2023-05-30,gas,CAL24,48.672
2023-05-31,gas,CAL24,47.117
2023-06-01,gas,CAL24,47.059
2023-06-04,gas,CAL24,48.99
2023-06-05,gas,CAL24,46.564
2023-06-06,gas,CAL24,46.631
2023-06-07,gas,CAL24,47.624
2023-06-08,gas,CAL24,51.045
2023-06-12,gas,CAL24,54.32
2023-06-13,gas,CAL24,57.4
2023-06-14,gas,CAL24,59.207
2023-06-15,gas,CAL24,55.27
2023-06-18,gas,CAL24,55.133
2023-06-19,gas,CAL24,57.8
2023-06-20,gas,CAL24,57.02
2023-06-21,gas,CAL24,55.93
2023-06-22,gas,CAL24,54.97
2023-06-25,gas,CAL24,54.489
2023-06-26,gas,CAL24,55.17
2023-06-27,gas,CAL24,54.38
2023-06-28,gas,CAL24,55.344
2023-06-29,gas,CAL24,56.69
2023-07-02,gas,CAL24,54.82
2023-07-03,gas,CAL24,56.426
2023-07-04,gas,CAL24,57.051
2023-07-05,gas,CAL24,57.06
2023-07-06,gas,CAL24,58.82
2023-07-09,gas,CAL24,55.612
2023-07-10,gas,CAL24,53.52
2023-07-11,gas,CAL24,51.79
2023-07-12,gas,CAL24,52.084
2023-07-13,gas,CAL24,52.473
2023-07-16,gas,CAL24,52.11
2023-07-17,gas,CAL24,54.588
2023-07-18,gas,CAL24,56.07
2023-07-19,gas,CAL24,56.99
2023-07-20,gas,CAL24,56.183
2023-07-23,gas,CAL24,57.25
2023-07-24,gas,CAL24,58.4
2023-07-25,gas,CAL24,56.236
2023-07-26,gas,CAL24,56.19
2023-07-27,gas,CAL24,53.997
2023-07-30,gas,CAL24,55.049
2023-07-31,gas,CAL24,53.61
2023-08-01,gas,CAL24,53.356
2023-08-02,gas,CAL24,53.55
2023-08-03,gas,CAL24,53.097
2023-08-06,gas,CAL24,53.66
2023-08-07,gas,CAL24,54.102
2023-08-08,gas,CAL24,56.931
2023-08-09,gas,CAL24,55.603
2023-08-10,gas,CAL24,55.641
2023-08-13,gas,CAL24,55.669
2023-08-14,gas,CAL24,59.24
2023-08-15,gas,CAL24,58.979
2023-08-16,gas,CAL24,58.698
2023-08-20,gas,CAL24,60.888
2023-08-21,gas,CAL24,61.692
2023-08-22,gas,CAL24,59.07
2023-08-23,gas,CAL24,54.7
2023-08-24,gas,CAL24,56.131
2023-08-27,gas,CAL24,58.948
2023-08-28,gas,CAL24,57.046
2023-08-29,gas,CAL24,57.63
2023-08-30,gas,CAL24,56.31
2023-08-31,gas,CAL24,56.137
2023-09-03,gas,CAL24,55.246
2023-09-04,gas,CAL24,56.055
2023-09-05,gas,CAL24,54.097
2023-09-06,gas,CAL24,54.39
2023-09-07,gas,CAL24,54.328
2023-09-10,gas,CAL24,55.024
2023-09-11,gas,CAL24,54.686
2023-09-12,gas,CAL24,55.907
2023-09-13,gas,CAL24,55.102
2023-09-14,gas,CAL24,55.435
2023-09-17,gas,CAL24,54.136
2023-09-18,gas,CAL24,54.433
2023-09-19,gas,CAL24,53.383
2023-09-20,gas,CAL24,53.373
2023-09-21,gas,CAL24,53.333
2023-09-24,gas,CAL24,54.982
2023-09-25,gas,CAL24,52.303
2023-09-26,gas,CAL24,51.838
2023-09-27,gas,CAL24,51.062
2023-09-28,gas,CAL24,50.858
2023-10-01,gas,CAL24,49.544
2023-10-02,gas,CAL24,47.576
2023-10-03,gas,CAL24,48.654
2023-10-04,gas,CAL24,47.558
2023-10-05,gas,CAL24,48.75
2023-10-08,gas,CAL24,51.45
2023-10-09,gas,CAL24,55.435
2023-10-10,gas,CAL24,53.48
2023-10-11,gas,CAL24,58.014
2023-10-12,gas,CAL24,59.23
2023-10-15,gas,CAL24,56.184
2023-10-16,gas,CAL24,56.529
2023-10-17,gas,CAL24,58.809
2023-10-18,gas,CAL24,58.798
2023-10-19,gas,CAL24,59.385
2023-10-22,gas,CAL24,59.554
2023-10-23,gas,CAL24,57.002
2023-10-24,gas,CAL24,56.241
2023-10-25,gas,CAL24,56.72
2023-10-26,gas,CAL24,56.646
2023-10-29,gas,CAL24,56.823
2023-10-30,gas,CAL24,52.124
2023-10-31,gas,CAL24,52.264
2023-11-01,gas,CAL24,52.942
2023-11-02,gas,CAL24,52.837
2023-11-05,gas,CAL24,49.69
2023-11-06,gas,CAL24,50.386
2023-11-07,gas,CAL24,50.073
2023-11-08,gas,CAL24,52.147
2023-11-09,gas,CAL24,50.777
2023-11-12,gas,CAL24,51.635
2023-11-13,gas,CAL24,51.854
2023-11-14,gas,CAL24,51.153
2023-11-15,gas,CAL24,50.413
2023-11-16,gas,CAL24,49.536
2023-11-19,gas,CAL24,49.892
2023-11-20,gas,CAL24,48.637
2023-11-21,gas,CAL24,49.175
2023-11-22,gas,CAL24,50.525
2023-11-23,gas,CAL24,50.442
2023-11-26,gas,CAL24,48.343
2023-11-27,gas,CAL24,47.048
2023-11-28,gas,CAL24,44.538
2023-11-29,gas,CAL24,45.512
2023-11-30,gas,CAL24,46.733
2023-12-03,gas,CAL24,43.877
2023-12-04,gas,CAL24,41.56
2023-12-05,gas,CAL24,42.789
2023-12-06,gas,CAL24,43.379
2023-12-07,gas,CAL24,42.07
2023-12-10,gas,CAL24,40.213
2023-12-11,gas,CAL24,38.746
2023-12-12,gas,CAL24,39.876
2023-12-13,gas,CAL24,38.81
2023-12-14,gas,CAL24,37.638
2023-12-17,gas,CAL24,39.267
2023-12-18,gas,CAL24,36.962
2023-12-19,gas,CAL24,37.704
2023-12-20,gas,CAL24,38.033
2023-12-21,gas,CAL24,38.4
2023-12-26,gas,CAL24,39.364
2023-12-27,gas,CAL24,38.94
2023-12-28,gas,CAL24,37.884
2024-01-01,gas,CAL25,36.638
2024-01-02,gas,CAL25,37.793
2024-01-03,gas,CAL25,38.427
2024-01-04,gas,CAL25,38.97
2024-01-07,gas,CAL25,37.147
2024-01-08,gas,CAL25,36.794
2024-01-09,gas,CAL25,36.911
2024-01-10,gas,CAL25,36.844
2024-01-11,gas,CAL25,37.2
2024-01-14,gas,CAL25,36.188
2024-01-15,gas,CAL25,36.032
2024-01-16,gas,CAL25,34.639
2024-01-17,gas,CAL25,34.985
2024-01-18,gas,CAL25,35.448
2024-01-21,gas,CAL25,34.813
2024-01-22,gas,CAL25,34.888
2024-01-23,gas,CAL25,35.963
2024-01-24,gas,CAL25,35.267
2024-01-25,gas,CAL25,35.385
2024-01-28,gas,CAL25,35.308
2024-01-29,gas,CAL25,35.716
2024-01-30,gas,CAL25,36.383
2024-01-31,gas,CAL25,36.005
2024-02-01,gas,CAL25,35.914
2024-02-04,gas,CAL25,34.966
2024-02-05,gas,CAL25,34.798
2024-02-06,gas,CAL25,34.273
2024-02-07,gas,CAL25,33.463
2024-02-08,gas,CAL25,32.483
2024-02-11,gas,CAL25,32.209
2024-02-12,gas,CAL25,31.974
2024-02-13,gas,CAL25,31.338
2024-02-14,gas,CAL25,31.48
2024-02-15,gas,CAL25,31.519
2024-02-18,gas,CAL25,30.74
2024-02-19,gas,CAL25,31.509
2024-02-20,gas,CAL25,31.495
2024-02-21,gas,CAL25,30.883
2024-02-22,gas,CAL25,30.292
2024-02-25,gas,CAL25,30.785
2024-02-26,gas,CAL25,31.495
2024-02-27,gas,CAL25,32.613
2024-02-28,gas,CAL25,32.414
2024-02-29,gas,CAL25,32.535
2024-03-03,gas,CAL25,33.34
2024-03-04,gas,CAL25,33.893
2024-03-05,gas,CAL25,33.323
2024-03-06,gas,CAL25,32.83
2024-03-07,gas,CAL25,33.013
2024-03-10,gas,CAL25,32.046
2024-03-11,gas,CAL25,31.711
2024-03-12,gas,CAL25,31.525
2024-03-13,gas,CAL25,32.565
2024-03-14,gas,CAL25,33.05
2024-03-17,gas,CAL25,34.168
2024-03-18,gas,CAL25,34.438
2024-03-19,gas,CAL25,33.769
2024-03-20,gas,CAL25,32.85
2024-03-21,gas,CAL25,33.998
2024-03-24,gas,CAL25,34.715
2024-03-25,gas,CAL25,34.074
2024-03-26,gas,CAL25,34.589
2024-03-27,gas,CAL25,34.24
2024-04-01,gas,CAL25,33.48
2024-04-02,gas,CAL25,33.15
2024-04-03,gas,CAL25,33.648
2024-04-04,gas,CAL25,34.455
2024-04-07,gas,CAL25,35.719
2024-04-08,gas,CAL25,35.488
2024-04-09,gas,CAL25,35.557
2024-04-10,gas,CAL25,37.658
2024-04-11,gas,CAL25,38.659
2024-04-14,gas,CAL25,38.562
2024-04-15,gas,CAL25,39.749
2024-04-16,gas,CAL25,37.91
2024-04-17,gas,CAL25,38.765
2024-04-18,gas,CAL25,37.197
2024-04-21,gas,CAL25,36.193
2024-04-22,gas,CAL25,35.694
2024-04-23,gas,CAL25,36.11
2024-04-24,gas,CAL25,36.724
2024-04-25,gas,CAL25,36.315
2024-04-28,gas,CAL25,35.494
2024-04-29,gas,CAL25,36.533
2024-05-01,gas,CAL25,38.189
2024-05-02,gas,CAL25,37.863
2024-05-05,gas,CAL25,38.582
2024-05-06,gas,CAL25,38.225
2024-05-08,gas,CAL25,38.301
2024-05-09,gas,CAL25,37.766
2024-05-12,gas,CAL25,37.482
2024-05-13,gas,CAL25,37.951
2024-05-14,gas,CAL25,37.859
2024-05-15,gas,CAL25,38.326
2024-05-16,gas,CAL25,38.617
2024-05-19,gas,CAL25,39.266
2024-05-20,gas,CAL25,40.633
2024-05-21,gas,CAL25,41.373
2024-05-22,gas,CAL25,42.4
2024-05-23,gas,CAL25,41.157
2024-05-26,gas,CAL25,42.006
2024-05-27,gas,CAL25,41.488
2024-05-28,gas,CAL25,41.438
2024-05-29,gas,CAL25,42.163
2024-05-30,gas,CAL25,41.084
2024-06-02,gas,CAL25,41.788
2024-06-03,gas,CAL25,40.194
2024-06-04,gas,CAL25,39.538
2024-06-05,gas,CAL25,39.647
2024-06-06,gas,CAL25,39.15
2024-06-09,gas,CAL25,39.6
2024-06-10,gas,CAL25,39.75
2024-06-11,gas,CAL25,40.219
2024-06-12,gas,CAL25,40.527
2024-06-13,gas,CAL25,40.358
2024-06-16,gas,CAL25,39.651
2024-06-17,gas,CAL25,39.678
2024-06-18,gas,CAL25,40.807
2024-06-19,gas,CAL25,40.496
2024-06-20,gas,CAL25,39.603
2024-06-23,gas,CAL25,39.822
2024-06-24,gas,CAL25,40.303
2024-06-25,gas,CAL25,39.325
2024-06-26,gas,CAL25,40.155
2024-06-27,gas,CAL25,40.142
2024-06-30,gas,CAL25,39.699
2024-07-01,gas,CAL25,40.405
2024-07-02,gas,CAL25,39.936
2024-07-03,gas,CAL25,40.215
2024-07-04,gas,CAL25,39.983
2024-07-07,gas,CAL25,39.49
2024-07-08,gas,CAL25,38.659
2024-07-09,gas,CAL25,38.293
2024-07-10,gas,CAL25,38.596
2024-07-11,gas,CAL25,38.997
2024-07-14,gas,CAL25,38.714
2024-07-15,gas,CAL25,39.564
2024-07-16,gas,CAL25,38.867
2024-07-17,gas,CAL25,39.277
2024-07-18,gas,CAL25,38.964
2024-07-21,gas,CAL25,38.676
2024-07-22,gas,CAL25,38.651
2024-07-23,gas,CAL25,39.505
2024-07-24,gas,CAL25,39.085
2024-07-25,gas,CAL25,39.499
2024-07-28,gas,CAL25,40.454
2024-07-29,gas,CAL25,40.772
2024-07-30,gas,CAL25,41.333
2024-07-31,gas,CAL25,42.074
2024-08-01,gas,CAL25,41.824
2024-08-04,gas,CAL25,40.803
2024-08-05,gas,CAL25,41.239
2024-08-06,gas,CAL25,42.516
2024-08-07,gas,CAL25,43.634
2024-08-08,gas,CAL25,43.948
2024-08-11,gas,CAL25,43.736
2024-08-12,gas,CAL25,43.7
2024-08-13,gas,CAL25,43.808
2024-08-14,gas,CAL25,44.284
2024-08-15,gas,CAL25,44.476
2024-08-18,gas,CAL25,44.288
2024-08-19,gas,CAL25,42.646
2024-08-20,gas,CAL25,41.877
2024-08-21,gas,CAL25,41.728
2024-08-22,gas,CAL25,42.097
2024-08-25,gas,CAL25,42.686
2024-08-26,gas,CAL25,43.102
2024-08-27,gas,CAL25,42.677
2024-08-28,gas,CAL25,42.575
2024-08-29,gas,CAL25,43.005
2024-09-01,gas,CAL25,42.301
2024-09-02,gas,CAL25,41.269
2024-09-03,gas,CAL25,40.331
2024-09-04,gas,CAL25,40.488
2024-09-05,gas,CAL25,40.555
2024-09-08,gas,CAL25,40.986
2024-09-09,gas,CAL25,39.465
2024-09-10,gas,CAL25,39.759
2024-09-11,gas,CAL25,38.855
2024-09-12,gas,CAL25,39.149
2024-09-15,gas,CAL25,38.165
2024-09-16,gas,CAL25,39.638
2024-09-17,gas,CAL25,39.624
2024-09-18,gas,CAL25,37.154
2024-09-19,gas,CAL25,38.088
2024-09-22,gas,CAL25,39.156
2024-09-23,gas,CAL25,38.637
2024-09-24,gas,CAL25,39.82
2024-09-25,gas,CAL25,40.136
2024-09-26,gas,CAL25,40.264
2024-09-29,gas,CAL25,40.67
2024-09-30,gas,CAL25,40.953
2024-10-01,gas,CAL25,40.799
2024-10-02,gas,CAL25,41.526
2024-10-03,gas,CAL25,42.339
2024-10-06,gas,CAL25,41.974
2024-10-07,gas,CAL25,41.094
2024-10-08,gas,CAL25,40.408
2024-10-09,gas,CAL25,41.935
2024-10-10,gas,CAL25,41.576
2024-10-13,gas,CAL25,42.273
2024-10-14,gas,CAL25,41.689
2024-10-15,gas,CAL25,41.181
2024-10-16,gas,CAL25,41.273
2024-10-17,gas,CAL25,40.943
2024-10-20,gas,CAL25,41.208
2024-10-21,gas,CAL25,42.008
2024-10-22,gas,CAL25,42.536
2024-10-23,gas,CAL25,43.156
2024-10-24,gas,CAL25,44.168
2024-10-27,gas,CAL25,43.397
2024-10-28,gas,CAL25,43.622
2024-10-29,gas,CAL25,42.277
2024-10-30,gas,CAL25,41.754
2024-10-31,gas,CAL25,40.377
2024-11-03,gas,CAL25,41.284
2024-11-04,gas,CAL25,41.462
2024-11-05,gas,CAL25,41.275
2024-11-06,gas,CAL25,42.21
2024-11-07,gas,CAL25,42.915
2024-11-10,gas,CAL25,44.06
2024-11-11,gas,CAL25,44.589
2024-11-12,gas,CAL25,44.026
2024-11-13,gas,CAL25,46.081
2024-11-14,gas,CAL25,46.477
2024-11-17,gas,CAL25,46.847
2024-11-18,gas,CAL25,45.807
2024-11-19,gas,CAL25,46.778
2024-11-20,gas,CAL25,48.458
2024-11-21,gas,CAL25,47.233
2024-11-24,gas,CAL25,47.856
2024-11-25,gas,CAL25,47.621
2024-11-26,gas,CAL25,47.21
2024-11-27,gas,CAL25,46.932
2024-11-28,gas,CAL25,47.746
2024-12-01,gas,CAL25,48.71
2024-12-02,gas,CAL25,48.569
2024-12-03,gas,CAL25,47.332
2024-12-04,gas,CAL25,47.185
2024-12-05,gas,CAL25,46.986
2024-12-08,gas,CAL25,45.745
2024-12-09,gas,CAL25,46.339
2024-12-10,gas,CAL25,45.838
2024-12-11,gas,CAL25,44.391
2024-12-12,gas,CAL25,43.176
2024-12-15,gas,CAL25,42.495
2024-12-16,gas,CAL25,43.994
2024-12-17,gas,CAL25,43.367
2024-12-18,gas,CAL25,45.133
2024-12-19,gas,CAL25,45.738
2024-12-22,gas,CAL25,47.158
2024-12-23,gas,CAL25,47.678
2024-12-26,gas,CAL25,49.134
2024-12-29,gas,CAL25,40.943
2024-12-30,gas,CAL25,40.943
2025-01-01,gas,CAL26,42.559
2025-01-02,gas,CAL26,42.686
2025-01-05,gas,CAL26,42.053
2025-01-06,gas,CAL26,42.255
2025-01-07,gas,CAL26,41.212
2025-01-08,gas,CAL26,40.835
2025-01-09,gas,CAL26,41.397
2025-01-12,gas,CAL26,43.114
2025-01-13,gas,CAL26,42.259
2025-01-14,gas,CAL26,42.159
2025-01-15,gas,CAL26,41.959
2025-01-16,gas,CAL26,42.543
2025-01-19,gas,CAL26,42.471
2025-01-20,gas,CAL26,42.679
2025-01-21,gas,CAL26,41.648
2025-01-22,gas,CAL26,41.888
2025-01-23,gas,CAL26,42.052
2025-01-26,gas,CAL26,41.304
2025-01-27,gas,CAL26,41.36
2025-01-28,gas,CAL26,42.546
2025-01-29,gas,CAL26,42.145
2025-01-30,gas,CAL26,43.403
2025-02-02,gas,CAL26,43.837
2025-02-03,gas,CAL26,43.588
2025-02-04,gas,CAL26,44.613
2025-02-05,gas,CAL26,45.36
2025-02-06,gas,CAL26,46.188
2025-02-09,gas,CAL26,47.219
2025-02-10,gas,CAL26,47.39
2025-02-11,gas,CAL26,47.056
2025-02-12,gas,CAL26,43.588
2025-02-13,gas,CAL26,42.581
2025-02-16,gas,CAL26,40.594
2025-02-17,gas,CAL26,41.57
2025-02-18,gas,CAL26,41.134
2025-02-19,gas,CAL26,41.062
2025-02-20,gas,CAL26,41.134
2025-02-23,gas,CAL26,40.792
2025-02-24,gas,CAL26,39.032
2025-02-25,gas,CAL26,38.058
2025-02-26,gas,CAL26,39.851
2025-02-27,gas,CAL26,39.62
2025-03-02,gas,CAL26,39.973
2025-03-03,gas,CAL26,38.092
2025-03-04,gas,CAL26,36.716
2025-03-05,gas,CAL26,34.908
2025-03-06,gas,CAL26,36.251
2025-03-09,gas,CAL26,37.322
2025-03-10,gas,CAL26,38.076
2025-03-11,gas,CAL26,37.464
2025-03-12,gas,CAL26,37.123
2025-03-13,gas,CAL26,36.758
2025-03-16,gas,CAL26,36.291
2025-03-17,gas,CAL26,36.044
2025-03-18,gas,CAL26,37.918
2025-03-19,gas,CAL26,38.041
2025-03-20,gas,CAL26,38.398
2025-03-23,gas,CAL26,38.761
2025-03-24,gas,CAL26,37.885
2025-03-25,gas,CAL26,37.82
2025-03-26,gas,CAL26,37.998
2025-03-27,gas,CAL26,37.751
2025-03-30,gas,CAL26,38.457
2025-03-31,gas,CAL26,39.501
2025-04-01,gas,CAL26,39.126
2025-04-02,gas,CAL26,37.52
2025-04-03,gas,CAL26,35.917
2025-04-06,gas,CAL26,36.72
2025-04-07,gas,CAL26,36.333
2025-04-08,gas,CAL26,35.045
2025-04-09,gas,CAL26,34.878
2025-04-10,gas,CAL26,35.008
2025-04-13,gas,CAL26,35.434
2025-04-14,gas,CAL26,35.699
2025-04-15,gas,CAL26,35.723
2025-04-16,gas,CAL26,36.174
2025-04-21,gas,CAL26,34.954
2025-04-22,gas,CAL26,34.958
2025-04-23,gas,CAL26,34.551
2025-04-24,gas,CAL26,33.529
2025-04-27,gas,CAL26,33.745
2025-04-28,gas,CAL26,33.548
2025-04-29,gas,CAL26,34.47
2025-05-01,gas,CAL26,34.947
2025-05-04,gas,CAL26,35.049
2025-05-05,gas,CAL26,36.372
2025-05-06,gas,CAL26,36.333
2025-05-07,gas,CAL26,36.747
2025-05-08,gas,CAL26,36.479
2025-05-11,gas,CAL26,37.083
2025-05-12,gas,CAL26,37.324
2025-05-13,gas,CAL26,36.791
2025-05-14,gas,CAL26,37.011
2025-05-15,gas,CAL26,36.971
2025-05-18,gas,CAL26,36.872
2025-05-19,gas,CAL26,37.89
2025-05-20,gas,CAL26,38.002
2025-05-21,gas,CAL26,37.899
2025-05-22,gas,CAL26,38.035
2025-05-25,gas,CAL26,38.635
2025-05-26,gas,CAL26,38.361
2025-05-27,gas,CAL26,38.197
2025-05-28,gas,CAL26,37.189
2025-05-29,gas,CAL26,36.211
2025-06-01,gas,CAL26,36.725
2025-06-02,gas,CAL26,37.338
2025-06-03,gas,CAL26,36.935
2025-06-04,gas,CAL26,37.625
2025-06-05,gas,CAL26,37.558
2025-06-08,gas,CAL26,37.208
2025-06-09,gas,CAL26,36.517
2025-06-10,gas,CAL26,37.381
2025-06-11,gas,CAL26,37.564
2025-06-12,gas,CAL26,38.759
2025-06-15,gas,CAL26,38.941
2025-06-16,gas,CAL26,39.813
2025-06-17,gas,CAL26,39.545
2025-06-18,gas,CAL26,41.213
2025-06-19,gas,CAL26,40.8
2025-06-22,gas,CAL26,40.42
2025-06-23,gas,CAL26,37.421
2025-06-24,gas,CAL26,37.56
2025-06-25,gas,CAL26,36.91
2025-06-26,gas,CAL26,36.547
2025-06-29,gas,CAL26,35.858
2025-06-30,gas,CAL26,36.039
2025-07-01,gas,CAL26,36.368
2025-07-02,gas,CAL26,36.475
2025-07-03,gas,CAL26,36.446
2025-07-06,gas,CAL26,36.421
2025-07-07,gas,CAL26,36.685
2025-07-08,gas,CAL26,36.84
2025-07-09,gas,CAL26,37.212
2025-07-10,gas,CAL26,37.409
2025-07-13,gas,CAL26,37.48
2025-07-14,gas,CAL26,36.823
2025-07-15,gas,CAL26,36.894
2025-07-16,gas,CAL26,36.767
2025-07-17,gas,CAL26,36.36
2025-07-20,gas,CAL26,35.678
2025-07-21,gas,CAL26,35.652
2025-07-22,gas,CAL26,35.542
2025-07-23,gas,CAL26,35.58
2025-07-24,gas,CAL26,35.636
2025-07-27,gas,CAL26,36.093
2025-07-28,gas,CAL26,36.981
2025-07-29,gas,CAL26,37.206
2025-07-30,gas,CAL26,37.345
2025-07-31,gas,CAL26,36.203
2025-08-03,gas,CAL26,36.465
2025-08-04,gas,CAL26,36.4
2025-08-05,gas,CAL26,35.71
2025-08-06,gas,CAL26,35.351
2025-08-07,gas,CAL26,34.87
2025-08-10,gas,CAL26,35.25
